MEC362	기계재료	2	2	0	0	01	N	12	12	12	10	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	메카 3 생산                            	허용정	목/08A	목/08B	목/09A	목/09B	 	 	 	 	 	 	 	 	 	 	 	 
MEC451	기계제어공학Ⅰ	3	3	0	0	01	N	12	12	12	12	12	9T	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	메카 3 제어                            	이인석	화/02A	화/02B	목/08A	목/08B	목/09A	목/09B	 	 	 	 	 	 	 	 	 	 
MEC451	기계제어공학Ⅰ	3	3	0	0	02	N	12	12	12	12	12	9T	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	메카 3 제어                            	원윤재	월/01A	월/01B	목/08A	목/08B	목/09A	목/09B	 	 	 	 	 	 	 	 	 	 
MTD711	기하공차론	2	2	0	0	01	N	12	12	12	10	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	메카 3 생산                            	유중학	목/06A	목/06B	목/07A	목/07B	 	 	 	 	 	 	 	 	 	 	 	 
MTF333	디지털 신호처리 및 제어	3	2	2	0.5	01	N	12	12	12	12	10	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	메카 4 디지                            	성상만	화/06A	화/06B	화/07A	화/07B	목/08A	목/08B	목/09A	목/09B	 	 	 	 	 	 	 	 
MTB425	마이크로프로세서및실습Ⅰ	3	2	2	1	01	N	12	12	12	10	9	10	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	메카 3 제어                            	이인석	화/06A	화/06B	화/07A	화/07B	목/06A	목/06B	목/07A	목/07B	 	 	 	 	 	 	 	 
MTB425	마이크로프로세서및실습Ⅰ	3	2	2	1	02	N	12	12	12	10	9	10	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	메카 3 디지                            	강기호	월/08A	월/08B	월/09A	월/09B	수/06A	수/06B	수/07A	수/07B	 	 	 	 	 	 	 	 
MCA640	메카니즘설계및실습	3	2	2	1	01	N	12	12	12	12	12	10T	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	메카 4 제어                            	류길하	화/02A	화/02B	화/03A	화/03B	수/01A	수/01B	수/02A	수/02B	 	 	 	 	 	 	 	 
CCT342	반도체솔라셀공학및제조실습	3	2	2	0	01	N	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	메카 4 디지                            	이병렬	수/01A	수/01B	수/02A	수/02B	금/01B	금/02A	금/02B	금/03A	 	 	 	 	 	 	 	 
CCT600	산업안전	1	1	0	0	01	N	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	12	10	10	10	10	10	10	10	10	메카 3 생산                            	민동균	화/01A	화/01B	 	 	 	 	 	 	 	 	 	 	 	 	 	 
